InvoiceNo,InvoiceDate,Total,CustomerId,Products
584743,,18456,110049,ALL
584744,,0,106579,ALL
584747,,11139,121636,ALL
584748,2025-01-19T20:28:17.729Z,16017,121638,ALL
584751,2025-01-19T16:07:51.736Z,18456,34995,ALL
584752,2025-01-19T15:56:37.688Z,16017,121637,ALL
584753,2025-01-19T15:54:38.993Z,11951,121639,ALL
584754,,29838,32023,ALL
584755,2025-01-19T19:08:59.969Z,24144,2957,ALL
584757,2025-01-19T16:24:43.243Z,19983,84556,ALL
584759,2025-01-19T16:03:58.609Z,6260,71761,ALL
584761,2025-01-19T16:08:03.067Z,20894,62041,ALL
584763,2025-01-19T16:12:08.411Z,19472,121640,ALL
584768,2025-01-19T16:18:51.220Z,24957,80177,ALL
584769,2025-01-19T16:14:58.125Z,8903,121641,ALL
584770,2025-01-19T22:09:43.910Z,9512,121685,ALL
584771,2025-01-19T16:22:26.999Z,19472,26057,ALL
584773,2025-01-19T16:23:26.521Z,9512,121642,ALL
584776,,30649,108431,ALL
584777,2025-01-19T16:27:43.220Z,9512,18017,ALL
584778,2025-01-19T16:42:29.995Z,46911,118922,ALL
584780,2025-01-19T16:29:54.629Z,16017,66404,ALL
584782,2025-01-19T16:30:27.002Z,30651,110553,ALL
584784,2025-01-19T16:39:59.032Z,20895,121644,ALL
584786,2025-01-19T16:41:50.336Z,9512,29299,ALL
584787,2025-01-19T17:03:02.600Z,63090,121649,ALL
584789,2025-01-19T16:57:54.844Z,11139,121647,ALL
584791,2025-01-19T16:54:46.109Z,16016,73894,ALL
584794,2025-01-19T17:14:18.872Z,27397,121652,ALL
584795,2025-01-19T16:58:57.862Z,6260,121648,ALL
584797,2025-01-19T17:51:43.017Z,18048,79066,ALL
584798,2025-01-19T17:04:33.487Z,20447,121650,ALL
584799,2025-01-19T17:01:39.836Z,13171,103346,ALL
584801,2025-01-19T17:06:13.705Z,27397,43846,ALL
584805,2025-01-19T17:24:26.070Z,18456,94408,ALL
584809,2025-01-19T17:29:51.373Z,20893,21871,ALL
584812,,18456,121653,ALL
584813,,10325,82367,ALL
584814,2025-01-19T17:33:38.454Z,18456,121654,ALL
584816,2025-01-19T17:38:35.680Z,24145,69991,ALL
584821,2025-01-19T17:51:26.500Z,21380,85431,ALL
584822,2025-01-19T17:50:09.400Z,8903,117002,ALL
584823,2025-01-19T17:50:20.250Z,9919,121655,ALL
584825,2025-01-22T14:23:14.957Z,23130,87189,ALL
584826,2025-01-19T18:09:37.093Z,11853,121657,ALL
584829,,17642,14930,ALL
584830,2025-01-22T09:04:52.848Z,19268,121878,ALL
584831,2025-01-19T18:00:18.033Z,16017,77468,ALL
584832,,16015,51318,ALL
584833,2025-01-19T18:12:38.447Z,12764,114752,ALL
584834,2025-01-22T17:19:56.037Z,20893,121966,ALL
584835,,17642,64616,ALL
584838,2025-01-19T18:11:13.847Z,5854,39290,ALL
584841,2025-01-19T18:28:16.305Z,6260,88103,ALL
584842,2025-01-19T18:13:12.792Z,11139,63433,ALL
584843,2025-01-19T18:13:27.948Z,16016,18763,ALL
584844,2025-01-19T18:45:07.135Z,15001,105991,ALL
584847,2025-01-19T18:19:43.530Z,9512,49875,ALL
584848,2025-01-19T18:30:40.813Z,6260,120079,ALL
584849,2025-01-19T19:02:37.725Z,57480,121662,ALL
584852,2025-01-19T18:38:16.271Z,9512,121658,ALL
584853,2025-01-19T18:32:33.000Z,18456,75518,ALL
584854,2025-01-20T22:55:16.562Z,9512,121783,ALL
584856,2025-01-19T18:32:31.620Z,9919,8468,ALL
584857,,6260,121659,ALL
584860,2025-01-22T20:22:40.360Z,11546,101026,ALL
584863,2025-01-19T19:02:02.421Z,18860,9720,ALL
584864,2025-01-19T18:45:21.176Z,-9998,121660,ALL
584867,2025-01-19T18:48:40.179Z,8293,121660,ALL
584869,2025-01-19T18:56:59.241Z,18456,43039,ALL
584870,2025-01-19T18:50:28.828Z,6667,121660,ALL
584871,2025-01-19T18:54:32.423Z,19267,33316,ALL
584872,2025-01-19T18:56:55.035Z,30852,35803,ALL
584874,2025-01-21T15:22:04.130Z,30649,121820,ALL
584875,2025-01-19T18:58:19.109Z,4959,58790,ALL
584876,2025-01-19T19:07:17.999Z,37967,85863,ALL
584877,2025-01-19T19:00:36.389Z,24960,103392,ALL
584878,2025-01-19T19:01:50.208Z,6260,80563,ALL
584880,2025-01-19T19:02:20.940Z,9512,121661,ALL
584882,2025-01-19T19:01:35.742Z,30651,83931,ALL
584886,2025-01-19T19:12:02.723Z,18456,73278,ALL
584887,,63090,93184,ALL
584888,2025-01-19T20:54:41.222Z,102113,121668,ALL
584891,2025-01-19T19:34:33.669Z,16017,91420,ALL
584893,2025-01-19T19:24:57.532Z,8903,6329,ALL
584895,,9512,121663,ALL
584897,2025-01-19T19:31:33.872Z,16828,31801,ALL
584899,2025-01-20T10:01:40.993Z,18456,121664,ALL
584902,2025-01-19T19:31:42.975Z,16015,51318,ALL
584903,2025-01-19T21:31:34.257Z,8903,111400,ALL
584909,2025-01-19T19:43:24.870Z,12764,31519,ALL
584910,2025-01-19T19:47:47.339Z,22520,28894,ALL
584911,2025-01-20T14:31:59.558Z,35528,118767,ALL
584912,,33902,97834,ALL
584913,2025-01-22T11:27:56.497Z,40812,119389,ALL
584915,,11951,69733,ALL
584916,2025-01-19T19:49:21.716Z,8942,121666,ALL
584918,,20892,7239,ALL
584919,2025-01-21T22:28:24.037Z,11139,18526,ALL
584921,2025-01-19T20:09:26.371Z,18456,121669,ALL
584922,2025-01-19T20:03:14.645Z,9512,121667,ALL
584923,2025-01-19T20:07:46.764Z,11139,59896,ALL
584924,2025-01-19T20:15:02.305Z,16015,121671,ALL
584926,2025-01-20T10:55:07.394Z,6260,30077,ALL
584928,2025-01-19T20:18:36.550Z,18455,42246,ALL
584929,2025-01-19T20:18:21.566Z,21707,34973,ALL
584930,2025-01-19T20:19:34.695Z,16017,121672,ALL
584931,,11138,17435,ALL
584932,2025-01-19T20:19:11.949Z,9512,121673,ALL
584934,2025-01-19T20:26:00.981Z,19471,27551,ALL
584935,2025-01-19T20:24:09.220Z,24146,121670,ALL
584936,2025-01-22T13:49:56.597Z,24145,47807,ALL
584937,,11139,19145,ALL
584939,,10325,119691,ALL
584940,2025-01-19T20:34:18.901Z,12764,121674,ALL
584941,2025-01-19T20:31:58.274Z,30651,37255,ALL
584942,2025-01-19T20:38:49.322Z,20893,56064,ALL
584943,,10325,78198,ALL
584944,,0,112290,ALL
584946,,63090,111844,ALL
584947,2025-01-20T08:51:33.878Z,9512,112151,ALL
584949,,9513,15033,ALL
584950,2025-01-19T20:44:56.928Z,11139,119691,ALL
584951,2025-01-19T22:00:44.530Z,18698,29010,ALL
584952,2025-01-19T20:50:23.893Z,11139,119691,ALL
584954,,11951,121676,ALL
584955,2025-01-19T20:56:20.824Z,11139,119691,ALL
584956,2025-01-19T22:49:40.757Z,43658,67558,ALL
584959,2025-01-19T21:38:26.658Z,6260,33765,ALL
584960,2025-01-19T21:10:51.720Z,19070,121665,ALL
584961,2025-01-19T21:09:53.388Z,6260,57956,ALL
584963,2025-01-19T21:11:04.812Z,9512,121677,ALL
584965,2025-01-20T08:48:16.163Z,27397,14793,ALL
584966,2025-01-19T21:24:14.996Z,42033,71120,ALL
584968,2025-01-19T21:33:51.705Z,19104,121680,ALL
584969,2025-01-19T21:27:07.467Z,18456,121678,ALL
584972,2025-01-19T21:29:50.454Z,9512,44313,ALL
584975,2025-01-19T21:30:44.530Z,9512,121679,ALL
584976,,27397,4708,ALL
584977,2025-01-19T21:36:09.854Z,9512,33153,ALL
584978,2025-01-19T21:37:27.697Z,15001,90650,ALL
584980,2025-01-19T21:55:55.419Z,24146,121682,ALL
584982,2025-01-19T21:49:13.115Z,9512,121681,ALL
584983,2025-01-19T21:47:44.932Z,63090,16125,ALL
584989,2025-01-19T22:06:31.988Z,19268,119852,ALL
584992,2025-01-19T22:16:07.868Z,24960,121684,ALL
584993,2025-01-19T22:00:28.048Z,30651,121683,ALL
584994,2025-01-19T22:06:14.658Z,21706,34941,ALL
584995,2025-01-20T22:02:57.089Z,16828,121777,ALL
584996,2025-01-19T22:42:45.679Z,31463,121687,ALL
584998,2025-01-19T22:19:50.390Z,24960,121686,ALL
584999,2025-01-19T22:11:37.008Z,28211,22638,ALL
585003,2025-01-20T03:47:51.166Z,6260,81575,ALL
585004,2025-01-19T22:52:38.077Z,18617,100254,ALL
585010,2025-01-19T22:46:13.405Z,18456,88103,ALL
585013,2025-01-19T22:52:09.289Z,11139,88103,ALL
585016,,9513,11612,ALL
585020,,6260,84611,ALL
585021,2025-01-22T22:55:35.988Z,19983,65750,ALL
585023,2025-01-20T00:12:04.273Z,6260,121688,ALL
585024,,40403,22646,ALL
585025,,33351,22646,ALL
585027,2025-01-20T00:42:37.442Z,18456,45696,ALL
585031,2025-01-20T09:39:42.294Z,22520,53566,ALL
585035,,32682,108805,ALL
585037,2025-01-20T05:49:52.182Z,16017,92422,ALL
585039,2025-01-20T05:53:39.932Z,9512,121690,ALL
585040,2025-01-20T06:18:01.612Z,19267,6638,ALL
585041,2025-01-21T11:21:34.442Z,25773,102362,ALL
585044,2025-01-20T06:21:49.262Z,24960,115179,ALL
585046,2025-01-20T06:23:21.983Z,9512,121692,ALL
585051,2025-01-20T07:16:19.466Z,24145,121695,ALL
585053,2025-01-21T20:15:57.905Z,30647,20308,ALL
585054,2025-01-20T06:44:44.680Z,9512,88203,ALL
585056,2025-01-20T06:51:21.093Z,11139,10584,ALL
585058,2025-01-20T06:57:36.499Z,18456,10012,ALL
585059,,6260,89154,ALL
585060,2025-01-20T06:59:01.680Z,9512,121693,ALL
585062,2025-01-20T07:01:39.549Z,9512,121696,ALL
585065,2025-01-20T09:15:40.804Z,18048,85065,ALL
585070,2025-01-20T19:40:27.765Z,20894,48362,ALL
585072,2025-01-20T07:20:46.839Z,6260,1270,ALL
585073,2025-01-20T07:48:42.354Z,11097,116078,ALL
585074,2025-01-20T07:28:41.797Z,24960,112980,ALL
585075,,10325,102837,ALL
585076,2025-01-20T07:29:51.801Z,19982,97,ALL
585077,2025-01-20T07:37:16.551Z,44470,83265,ALL
585078,2025-01-20T07:39:05.959Z,24959,41944,ALL
585079,2025-01-20T07:31:34.527Z,30651,84627,ALL
585080,2025-01-20T07:33:22.687Z,12357,106789,ALL
585081,2025-01-20T07:32:21.118Z,24960,112980,ALL
585082,2025-01-20T07:43:33.695Z,16017,5107,ALL
585083,2025-01-20T10:56:24.465Z,24146,39411,ALL
585084,2025-01-20T07:39:09.121Z,9512,121697,ALL
585088,2025-01-20T14:48:02.745Z,24144,25034,ALL
585092,2025-01-20T07:57:34.556Z,12358,121698,ALL
585094,2025-01-20T07:56:50.755Z,9512,111257,ALL
585095,2025-01-20T08:14:40.082Z,27396,63798,ALL
585097,,27396,121699,ALL
585100,,19268,16215,ALL
585102,2025-01-20T08:03:38.273Z,6261,53318,ALL
585104,2025-01-20T09:04:06.911Z,16017,102106,ALL
585106,2025-01-20T08:50:45.264Z,37154,121701,ALL
585107,,31666,92885,ALL
585109,,19267,86556,ALL
585111,2025-01-20T08:32:39.406Z,18456,66736,ALL
585112,,7886,110205,ALL
585114,,4228,67006,ALL
585115,2025-01-20T08:59:40.598Z,13282,121703,ALL
585116,2025-01-20T08:46:22.645Z,27397,17475,ALL
585118,2025-01-20T09:01:55.507Z,9512,67666,ALL
585119,,18456,66111,ALL
585120,2025-01-20T08:47:27.366Z,16017,114869,ALL
585121,,84310,90082,ALL
585122,2025-01-20T08:51:32.787Z,16017,121702,ALL
585124,,11138,111176,ALL
585125,2025-01-20T09:03:44.050Z,11951,121704,ALL
585126,2025-01-20T09:13:59.906Z,19982,56484,ALL
585128,2025-01-20T09:21:49.481Z,20893,121705,ALL
585130,2025-01-20T09:10:41.319Z,12764,105302,ALL
585132,,18456,121741,ALL
585133,2025-01-20T14:25:39.464Z,-9998,112072,ALL
585137,2025-01-20T09:10:48.813Z,6260,9281,ALL
585141,2025-01-20T17:44:20.970Z,24959,102677,ALL
585142,,14390,41564,ALL
585143,2025-01-20T09:23:00.593Z,6260,121706,ALL
585144,2025-01-20T09:27:41.067Z,9512,105215,ALL
585145,2025-01-20T09:31:45.560Z,12764,55766,ALL
585147,2025-01-20T09:30:14.911Z,9512,121707,ALL
585154,2025-01-20T09:54:53.842Z,12764,121709,ALL
585157,2025-01-20T09:48:29.243Z,6260,121708,ALL
585158,,44471,73667,ALL
585159,2025-01-20T10:03:52.380Z,6260,119574,ALL
585160,2025-01-20T09:56:28.736Z,6260,121710,ALL
585161,,20080,42543,ALL
585163,2025-01-20T09:58:58.973Z,24144,7803,ALL
585165,2025-01-20T19:35:23.606Z,8903,14962,ALL
585166,2025-01-20T10:11:06.907Z,20893,121711,ALL
585169,2025-01-20T10:40:55.421Z,8293,121712,ALL
585170,2025-01-20T10:38:49.536Z,15000,43312,ALL
585173,2025-01-20T10:15:53.139Z,30651,44046,ALL
585174,2025-01-20T10:24:05.814Z,20893,59938,ALL
585175,2025-01-20T10:13:04.850Z,30649,11491,ALL
585176,2025-01-20T10:20:25.449Z,22520,121713,ALL
585179,2025-01-20T10:19:33.027Z,57480,56921,ALL
585183,2025-01-20T10:25:26.995Z,18456,121714,ALL
585184,2025-01-20T10:38:17.574Z,6260,50038,ALL
585185,2025-01-21T05:42:48.145Z,18456,84725,ALL
585186,2025-01-20T10:30:41.977Z,16015,71760,ALL
585187,2025-01-20T10:25:35.274Z,56665,20311,ALL
585189,2025-01-20T10:40:46.843Z,20894,121715,ALL
585191,2025-01-20T10:39:37.002Z,7886,109436,ALL
585193,2025-01-20T10:43:39.168Z,20895,51968,ALL
585194,2025-01-20T10:47:07.068Z,18456,121716,ALL
585200,,14390,113087,ALL
585201,2025-01-21T22:55:12.126Z,19268,60723,ALL
585203,2025-01-20T11:09:03.902Z,18456,121717,ALL
585206,,26583,121949,ALL
585208,2025-01-20T11:23:28.358Z,24959,29527,ALL
585209,2025-01-20T11:20:16.117Z,7886,121718,ALL
585211,2025-01-20T11:26:36.021Z,18456,9684,ALL
585214,2025-01-20T17:55:32.470Z,24146,101885,ALL
585215,2025-01-20T11:36:47.322Z,18456,61147,ALL
585219,2025-01-20T11:48:52.502Z,34715,110859,ALL
585220,2025-01-20T11:57:07.589Z,16015,121720,ALL
585222,2025-01-20T11:55:55.047Z,95610,121719,ALL
585223,2025-01-20T11:52:31.150Z,6260,47033,ALL
585224,,22520,118256,ALL
585226,2025-01-23T05:32:24.737Z,11139,34842,ALL
585227,2025-01-20T12:12:26.586Z,20894,121721,ALL
585232,2025-01-20T12:21:16.617Z,22521,121722,ALL
585233,2025-01-20T12:15:10.745Z,24960,121721,ALL
585236,2025-01-20T15:08:31.921Z,22519,105656,ALL
585237,2025-01-20T12:33:26.093Z,18358,121721,ALL
585240,2025-01-20T12:19:45.362Z,16017,57833,ALL
585242,2025-01-20T12:37:43.211Z,9919,121723,ALL
585245,2025-01-20T12:54:23.912Z,9512,121726,ALL
585246,2025-01-20T12:46:00.070Z,6260,121724,ALL
585248,2025-01-20T12:42:51.156Z,16017,113937,ALL
585249,2025-01-22T13:44:13.568Z,9512,92752,ALL
585252,2025-01-20T12:49:00.125Z,16015,121725,ALL
585256,2025-01-20T12:56:04.815Z,16017,88026,ALL
585257,2025-01-20T12:49:37.060Z,6260,114246,ALL
585260,,16017,88026,ALL
585263,2025-01-20T13:01:52.595Z,19268,33090,ALL
585267,2025-01-21T10:22:15.823Z,16017,61876,ALL
585268,2025-01-20T13:36:57.990Z,52196,97720,ALL
585269,2025-01-20T13:13:57.080Z,18456,121727,ALL
585270,2025-01-20T13:14:44.472Z,11139,7718,ALL
585271,,31667,24374,ALL
585272,2025-01-20T13:16:52.150Z,6667,68634,ALL
585273,2025-01-20T13:36:46.838Z,-9998,121621,ALL
585274,2025-01-20T13:23:52.209Z,9512,121728,ALL
585275,2025-01-20T14:15:46.427Z,19267,121733,ALL
585276,2025-01-21T07:44:58.443Z,16017,71420,ALL
585277,,0,68634,ALL
585279,2025-01-20T22:36:48.521Z,102113,121780,ALL
585281,2025-01-20T13:36:07.719Z,35528,68829,ALL
585283,,9512,121729,ALL
585284,2025-01-22T08:08:30.428Z,16017,84284,ALL
585286,2025-01-20T13:44:03.347Z,18456,12863,ALL
585287,,0,77810,ALL
585290,2025-01-20T13:59:17.504Z,28211,107504,ALL
585294,2025-01-20T14:00:13.959Z,-9998,121621,ALL
585297,2025-01-20T14:05:27.902Z,-9998,121621,ALL
585298,2025-01-20T14:06:31.163Z,9512,121731,ALL
585299,2025-01-20T14:09:11.733Z,11951,121732,ALL
585300,2025-01-20T14:15:41.884Z,9512,121729,ALL
585303,2025-01-20T14:18:29.230Z,12764,121734,ALL
585304,,11951,121735,ALL
585306,,9513,104476,ALL
585308,2025-01-20T14:38:11.924Z,63090,121736,ALL
585309,2025-01-20T14:34:10.953Z,-9998,121621,ALL
585310,2025-01-20T14:35:07.015Z,8293,121712,ALL
585311,,22519,17017,ALL
585315,2025-01-21T08:33:48.728Z,-9998,121621,ALL
585317,2025-01-20T15:11:26.901Z,33900,16410,ALL
585320,2025-01-22T08:21:08.676Z,63090,121897,ALL
585321,,20489,74007,ALL
585323,2025-01-20T19:19:18.142Z,28209,121738,ALL
585324,2025-01-20T16:06:15.086Z,19267,26540,ALL
585326,2025-01-20T15:33:49.900Z,30651,71788,ALL
585327,2025-01-20T15:28:25.394Z,18456,25204,ALL
585328,2025-01-20T15:25:45.075Z,11139,118647,ALL
585330,2025-01-20T15:34:29.787Z,6260,25204,ALL
585331,2025-01-20T16:02:54.444Z,20895,33562,ALL
585332,2025-01-20T15:44:55.030Z,11951,121740,ALL
585333,,16423,91595,ALL
585334,2025-01-20T16:04:33.655Z,17642,121743,ALL
585335,2025-01-20T15:56:56.231Z,24960,121742,ALL
585337,2025-01-20T16:00:07.341Z,16017,108077,ALL
585342,2025-01-20T16:08:01.278Z,15001,100977,ALL
585343,,21707,119441,ALL
585344,2025-01-20T16:20:52.576Z,43658,45130,ALL
585349,2025-01-20T16:16:04.541Z,11139,119468,ALL
585350,2025-01-20T16:18:49.823Z,13171,5349,ALL
585351,2025-01-20T16:20:03.270Z,16017,121744,ALL
585352,2025-01-20T16:23:03.500Z,24960,112297,ALL
585355,2025-01-20T17:02:18.669Z,6260,52309,ALL
585356,2025-01-20T16:39:27.402Z,5854,121745,ALL
585357,,7316,121382,ALL
585358,2025-01-20T16:47:53.175Z,24960,121746,ALL
585362,,65123,41498,ALL
585363,,36339,121747,ALL
585364,2025-01-21T16:20:58.298Z,16017,121839,ALL
585366,2025-01-20T17:13:57.100Z,30649,121748,ALL
585367,2025-01-20T17:08:13.873Z,24960,121746,ALL
585368,2025-01-22T08:24:25.721Z,24145,28925,ALL
585369,2025-01-20T17:53:13.175Z,19267,121749,ALL
585371,2025-01-20T17:30:57.233Z,38370,121750,ALL
585375,2025-01-20T19:21:38.645Z,19267,121758,ALL
585377,2025-01-20T17:37:57.142Z,24960,88466,ALL
585378,2025-01-21T08:26:32.290Z,16017,2843,ALL
585379,,17642,118528,ALL
585380,2025-01-20T17:40:12.861Z,16016,121751,ALL
585382,,10325,6629,ALL
585383,,9513,6785,ALL
585384,2025-01-20T17:45:32.264Z,18456,113478,ALL
585385,2025-01-20T18:52:09.369Z,9512,72578,ALL
585386,,22520,35038,ALL
585387,2025-01-22T21:02:46.675Z,16015,121985,ALL
585388,2025-01-20T18:01:10.641Z,34714,121753,ALL
585389,2025-01-20T18:45:06.600Z,9512,91755,ALL
585392,2025-01-20T18:14:28.156Z,6260,121754,ALL
585394,2025-01-20T19:41:23.982Z,22519,121763,ALL
585395,2025-01-20T18:22:47.810Z,8942,121755,ALL
585399,2025-01-20T18:37:51.395Z,29023,39348,ALL
585401,2025-01-20T18:33:38.093Z,6260,72232,ALL
585406,2025-01-20T18:44:10.884Z,16424,27249,ALL
585407,,0,112882,ALL
585408,2025-01-20T20:57:42.385Z,11139,69140,ALL
585410,2025-01-20T18:37:24.690Z,7886,121756,ALL
585414,2025-01-21T13:59:50.111Z,9919,119485,ALL
585416,,2341,116805,ALL
585417,2025-01-20T18:55:50.950Z,9512,72578,ALL
585418,2025-01-20T19:16:04.364Z,27398,89269,ALL
585422,2025-01-21T18:18:21.476Z,22521,25925,ALL
585423,2025-01-20T19:11:16.943Z,30651,78580,ALL
585425,2025-01-20T19:13:51.061Z,18658,97823,ALL
585427,2025-01-20T19:23:38.567Z,19472,38226,ALL
585429,2025-01-20T19:20:25.802Z,30651,121757,ALL
585431,2025-01-20T19:18:43.621Z,11139,73382,ALL
585432,2025-01-20T19:30:00.441Z,15609,121759,ALL
585433,2025-01-20T19:56:26.130Z,49348,121764,ALL
585434,2025-01-20T19:31:16.475Z,24145,121760,ALL
585437,2025-01-20T19:34:28.194Z,30651,107180,ALL
585438,2025-01-20T19:26:49.821Z,18456,108626,ALL
585440,2025-01-20T19:31:54.937Z,18456,121761,ALL
585441,2025-01-20T19:38:01.717Z,19674,121762,ALL
585442,,9919,31458,ALL
585445,,7886,110132,ALL
585447,2025-01-20T19:42:23.410Z,19471,8575,ALL
585448,2025-01-20T20:00:01.459Z,20487,121765,ALL
585449,2025-01-20T19:45:19.896Z,18456,113130,ALL
585450,2025-01-20T19:47:53.820Z,30649,48362,ALL
585452,,8942,77041,ALL
585455,2025-01-20T19:55:21.371Z,20080,44950,ALL
585456,2025-01-20T20:44:27.225Z,26585,121768,ALL
585457,,17642,1940,ALL
585460,2025-01-21T05:45:04.155Z,18456,104032,ALL
585462,,46907,107180,ALL
585463,2025-01-20T20:12:51.598Z,23235,102869,ALL
585466,2025-01-20T20:14:09.454Z,38943,18182,ALL
585471,2025-01-21T21:57:11.716Z,15001,7887,ALL
585472,2025-01-20T20:27:43.360Z,9512,121766,ALL
585473,2025-01-20T20:25:29.025Z,16422,94647,ALL
585474,2025-01-20T20:27:36.925Z,18456,108493,ALL
585479,2025-01-20T20:45:32.913Z,24144,121767,ALL
585480,,0,15847,ALL
585481,2025-01-20T20:53:16.845Z,9919,18560,ALL
585487,2025-01-20T21:18:16.210Z,16015,121769,ALL
585488,2025-01-20T21:00:47.548Z,11950,108646,ALL
585489,2025-01-22T11:18:25.037Z,40406,90824,ALL
585490,2025-01-20T21:00:03.657Z,9919,121770,ALL
585491,2025-01-21T05:42:37.718Z,11139,121772,ALL
585492,2025-01-20T21:06:00.321Z,24144,29427,ALL
585493,2025-01-20T21:07:17.843Z,8601,60984,ALL
585494,2025-01-21T07:36:58.654Z,18456,121793,ALL
585496,2025-01-20T21:32:59.962Z,6667,121773,ALL
585497,2025-01-20T21:15:59.207Z,9512,121771,ALL
585498,,17642,102848,ALL
585499,2025-01-20T21:18:37.330Z,9512,100874,ALL
585500,,16423,111081,ALL
585501,,0,51283,ALL
585505,,26584,106115,ALL
585506,2025-01-20T21:30:48.800Z,22520,111333,ALL
585507,2025-01-20T21:40:22.869Z,24145,121774,ALL
585509,2025-01-20T21:37:00.394Z,9512,68458,ALL
585511,,37154,9866,ALL
585514,2025-01-20T21:41:18.471Z,9512,103931,ALL
585515,2025-01-20T21:40:36.432Z,6260,99461,ALL
585516,2025-01-22T10:10:54.619Z,16015,57227,ALL
585517,,9513,121772,ALL
585518,2025-01-20T21:50:01.613Z,19268,121775,ALL
585519,,10325,93043,ALL
585520,2025-01-20T21:59:37.996Z,16017,18854,ALL
585522,,33902,106366,ALL
585523,,12764,121776,ALL
585525,2025-01-20T22:12:52.591Z,6260,109731,ALL
585528,2025-01-20T22:09:56.035Z,9512,54185,ALL
585532,2025-01-20T22:32:09.012Z,19267,101586,ALL
585533,,18456,64232,ALL
585534,2025-01-20T22:49:55.266Z,5854,120631,ALL
585535,,10325,70370,ALL
585536,2025-01-20T22:30:15.577Z,16017,121779,ALL
585537,,21707,63314,ALL
585539,2025-01-20T22:45:13.194Z,24146,121781,ALL
585540,2025-01-20T22:48:58.722Z,24145,20467,ALL
585542,,16422,121782,ALL
585543,2025-01-21T11:25:20.123Z,24960,121818,ALL
585544,2025-01-20T22:53:01.708Z,5854,120631,ALL
585545,2025-01-20T22:57:00.545Z,6260,121784,ALL
585547,2025-01-20T23:46:57.812Z,57480,41719,ALL
585548,2025-01-20T23:10:02.764Z,19268,38826,ALL
585550,2025-01-20T23:14:28.140Z,9512,121785,ALL
585551,2025-01-21T08:48:00.155Z,22521,121786,ALL
585553,2025-01-20T23:47:23.650Z,18456,70745,ALL
585558,2025-01-21T01:19:40.731Z,18456,121787,ALL
585561,,19983,98255,ALL
585563,2025-01-22T09:28:13.070Z,6260,79727,ALL
585566,2025-01-21T05:53:05.577Z,6260,121788,ALL
585567,,9512,55733,ALL
585569,2025-01-21T06:09:21.410Z,6260,117601,ALL
585570,2025-01-21T11:10:02.256Z,16015,121813,ALL
585572,2025-01-21T06:33:00.641Z,19268,98255,ALL
585574,2025-01-21T06:36:12.836Z,18617,21869,ALL
585575,,0,121790,ALL
585576,,6667,121789,ALL
585582,,17300,113118,ALL
585584,2025-01-21T07:04:38.924Z,6260,102850,ALL
585586,2025-01-21T07:11:41.743Z,6260,121791,ALL
585588,2025-01-21T07:09:38.783Z,6260,102850,ALL
585589,2025-01-21T07:16:27.037Z,9512,121792,ALL
585590,2025-01-21T07:53:18.019Z,19268,82167,ALL
585591,2025-01-21T07:18:42.362Z,20893,121790,ALL
585592,2025-01-22T19:53:00.100Z,16017,78828,ALL
585596,2025-01-21T07:40:30.404Z,8293,121794,ALL
585598,,24959,92616,ALL
585599,2025-01-21T07:44:38.970Z,9512,121795,ALL
585602,2025-01-21T09:12:16.980Z,20895,115015,ALL
585603,2025-01-21T08:25:56.368Z,20895,19141,ALL
585604,2025-01-21T07:55:38.290Z,9512,28124,ALL
585606,2025-01-21T08:13:31.062Z,9919,121796,ALL
585608,,27397,86101,ALL
585609,2025-01-23T11:17:44.024Z,63090,122011,ALL
585611,2025-01-21T08:09:22.914Z,9512,77319,ALL
585612,,18456,84725,ALL
585614,2025-01-21T08:12:41.318Z,9919,31384,ALL
585617,2025-01-21T08:24:12.190Z,9512,88046,ALL
585618,2025-01-21T17:50:00.309Z,6260,93194,ALL
585619,2025-01-21T08:29:41.651Z,9512,62259,ALL
585621,2025-01-21T08:33:26.324Z,16017,62157,ALL
585624,2025-01-21T10:10:24.258Z,5854,80321,ALL
585625,,7886,99978,ALL
585627,2025-01-21T08:46:22.757Z,24146,28090,ALL
585628,2025-01-21T08:44:42.490Z,9919,121797,ALL
585629,2025-01-21T08:48:44.420Z,12764,27528,ALL
585631,2025-01-21T09:00:52.101Z,16015,121799,ALL
585633,2025-01-21T08:55:24.881Z,18453,111719,ALL
585635,,9513,76975,ALL
585636,2025-01-21T09:00:48.824Z,11139,103740,ALL
585637,2025-01-21T09:00:07.947Z,22521,112951,ALL
585638,2025-01-21T08:56:19.845Z,16017,121798,ALL
585641,2025-01-21T09:04:33.071Z,8903,112253,ALL
585642,2025-01-21T09:02:46.970Z,16017,44623,ALL
585643,2025-01-21T16:15:57.888Z,19268,48585,ALL
585645,2025-01-21T09:10:01.927Z,6260,55289,ALL
585647,2025-01-21T09:11:01.638Z,9512,121800,ALL
585648,2025-01-21T09:17:18.316Z,20894,121802,ALL
585651,2025-01-21T09:19:16.238Z,6260,121803,ALL
585655,2025-01-21T09:23:21.845Z,9512,88046,ALL
585656,2025-01-21T10:11:44.045Z,26586,75491,ALL
585660,2025-01-21T09:39:55.882Z,6260,121804,ALL
585661,2025-01-21T11:41:58.501Z,18456,121816,ALL
585663,2025-01-21T09:40:07.427Z,4824,121805,ALL
585664,,9513,107722,ALL
585665,2025-01-21T09:41:49.381Z,24960,121806,ALL
585666,2025-01-21T09:41:08.482Z,24146,34459,ALL
